author_id,paper_id
790,319
791,319
792,319
793,319
794,320
281,320
283,321
795,322
523,322
796,322
449,322
797,323
798,323
799,323
800,323
580,323
801,324
802,324
803,324
262,324
804,325
87,326
805,326
188,326
101,326
806,326
807,326
808,326
809,326
810,327
811,327
536,327
812,328
87,328
813,328
103,328
327,329
814,330
815,330
816,330
505,331
169,332
817,332
818,332
819,332
434,333
285,333
820,334
563,335
821,335
566,335
564,335
565,335
227,336
822,336
226,336
225,336
823,337
824,338
757,338
14,339
825,340
230,340
826,341
827,342
828,342
829,342
830,342
831,343
285,343
832,344
833,344
757,345
834,346
835,347
836,347
837,347
461,348
460,348
838,348
464,348
839,348
840,348
841,349
842,350
138,350
843,350
844,350
845,350
846,351
847,351
848,351
149,351
849,352
424,352
850,353
851,354
557,354
852,355
853,355
471,355
854,355
265,356
285,356
855,356
856,357
857,357
248,357
858,357
859,357
860,358
861,358
862,359
863,359
864,359
471,360
865,360
866,360
867,360
868,361
869,361
870,362
871,362
872,362
873,363
874,363
870,364
875,364
872,364
870,365
876,365
875,365
871,365
872,365
877,366
878,366
879,366
880,366
700,367
881,367
445,367
882,367
883,368
601,368
884,369
829,369
842,370
885,370
886,370
887,371
888,371
889,371
890,372
891,372
248,372
480,373
215,373
892,374
893,374
894,374
895,374
896,374
897,374
898,374
899,374
900,375
901,375
411,375
902,376
903,376
904,376
905,376
906,376
907,376
14,377
723,377
281,377
908,377
909,377
910,377
911,378
912,378
913,378
914,378
915,379
916,380
917,380
918,380
773,381
347,381
458,381
348,381
475,381
461,382
919,382
460,382
838,382
920,382
921,382
464,382
922,383
923,383
924,383
925,384
926,384
927,384
928,384
209,385
353,385
52,385
908,385
929,386
930,386
931,386
932,387
933,387
934,387
935,387
936,387
937,387
938,387
939,387
426,388
167,388
940,388
707,389
941,389
942,389
709,389
285,389
943,390
285,390
944,390
589,391
609,391
611,391
13,391
945,392
90,392
946,393
30,393
947,394
286,394
289,394
948,395
949,395
950,395
951,395
952,396
953,396
954,397
955,397
688,397
956,398
957,398
958,398
959,398
960,399
711,399
606,400
15,400
15,401
961,401
606,401
962,401
475,402
963,402
964,402
965,402
507,403
549,403
966,403
508,403
967,403
968,403
547,403
805,403
87,403
969,403
970,403
87,404
545,404
812,404
971,404
972,404
188,404
101,404
973,405
974,405
975,406
976,406
648,407
977,407
477,407
187,407
978,408
979,408
980,408
671,409
672,409
981,410
909,410
982,411
983,411
982,412
983,412
984,412
985,413
986,413
987,413
988,413
989,413
990,414
991,414
992,414
993,414
994,415
475,415
995,415
996,416
997,416
998,416
999,416
1000,417
1001,417
1002,417
219,417
1003,418
608,418
412,419
1004,420
1005,420
1006,420
1007,420
1008,420
1009,421
109,421
614,421
615,421
1010,421
1011,422
1012,422
1013,422
858,422
1014,422
1015,422
1016,422
176,422
1017,423
1018,423
493,423
1019,424
1020,424
1021,424
1022,425
580,425
797,425
197,426
15,426
984,426
1023,427
600,427
715,427
1024,427
598,427
241,427
1025,428
1026,428
301,429
1027,429
1028,429
547,430
966,430
1029,431
1030,431
1031,431
1032,432
1033,432
1034,432
1035,432
1036,432
1037,432
1038,433
1039,433
48,433
1040,433
1041,434
1042,435
1043,435
669,436
264,436
1044,436
719,436
1045,436
1046,437
13,437
1047,437
447,438
625,438
693,439
467,439
1048,440
25,440
1049,441
940,441
1050,441
1051,441
1052,442
909,442
1053,442
1054,442
1055,442
1056,443
1057,443
1058,443
1059,444
1060,445
1061,445
1062,445
1063,445
1064,445
1065,446
1066,447
1067,447
517,448
1068,448
1069,448
23,448
1070,449
1071,449
1072,449
1073,449
1074,450
1075,450
1076,450
1077,450
224,451
14,451
281,451
909,451
13,451
1078,452
1079,452
1080,452
630,453
574,453
1081,454
29,454
1082,455
636,455
1083,455
1084,455
310,455
425,456
1085,456
729,457
728,457
1086,457
1087,457
1088,457
1089,458
676,458
521,458
1090,459
1091,459
1092,459
1093,459
151,460
261,460
1094,460
1095,461
655,461
1096,462
1097,462
391,462
1098,463
1099,463
636,463
555,463
310,463
1100,464
1101,464
1102,464
1103,464
1104,464
555,464
1105,465
1106,465
1107,465
1104,465
1108,465
1109,465
847,465
1110,466
1104,466
1111,466
1112,467
1113,467
1114,467
650,468
262,468
351,468
1115,468
481,469
654,470
1116,470
655,470
1095,470
1117,470
724,471
1118,471
187,471
1119,472
1120,473
587,473
1067,473
552,474
636,474
310,474
555,474
1121,475
1122,475
183,475
1123,475
1124,475
1125,475
1126,476
1127,476
1128,476
409,476
1129,477
1130,477
1131,477
1132,478
909,478
14,478
1133,479
605,480
1134,480
1135,480
1136,480
1137,480
1138,480
1139,480
1140,481
1141,481
1142,481
1143,481
1144,482
1145,482
398,483
396,483
397,483
1146,483
1147,484
301,484
1148,485
1149,485
1150,485
1151,485
1152,486
1153,487
1154,487
1155,487
20,488
439,488
1156,488
1157,488
1158,489
1159,489
1160,490
1124,490
1161,490
1162,490
1163,490
772,491
585,491
1164,491
1165,491
771,491
1049,492
1166,492
1167,493
1168,493
176,493
739,493
1169,494
1170,494
852,494
1171,494
1172,494
1173,494
1174,494
1175,495
547,495
1176,495
1177,495
1178,495
1179,495
1180,496
1181,497
1182,497
599,498
1183,498
1184,498
1185,498
241,498
1186,499
1187,499
986,499
940,499
725,500
1188,500
1189,500
1190,500
1191,501
981,501
281,501
1167,502
176,502
739,502
1016,502
1192,503
13,503
1193,504
220,504
219,504
233,505
523,505
521,505
231,506
1194,506
1195,506
1196,506
1197,506
1198,506
1199,507
1200,507
1069,507
1201,508
1202,509
285,509
362,509
943,509
965,510
1203,510
475,510
964,510
1204,511
1205,511
1206,511
1207,511
1208,512
1209,512
1210,512
493,513
1211,514
234,514
634,515
1212,516
1213,517
1211,518
234,518
966,519
1001,519
634,520
1214,521
262,522
1115,522
1215,522
1216,522
722,523
1217,524
1218,524
146,524
1219,525
1220,526
1221,526
699,526
1222,527
281,528
1147,529
1223,529
281,530
722,530
932,532
440,532
1224,533
634,533
1204,533
1220,534
699,534
655,535
1225,536
130,537
1217,538
1218,538
146,538
722,539
1226,540
1227,541
48,541
1228,541
1229,541
1230,541
1231,542
1232,543
425,543
1233,543
445,543
1234,544
1235,544
248,544
447,545
445,545
625,545
449,546
1049,547
940,547
359,547
1051,547
1236,548
30,548
272,549
1237,549
1238,549
1239,549
1050,549
1051,549
262,550
637,551
224,551
1240,551
13,551
1241,552
1242,552
1243,552
1244,553
1067,553
1245,554
1246,555
1247,555
1248,555
1249,556
849,557
424,557
278,557
445,558
625,558
1250,559
1251,559
1252,559
183,559
826,560
1253,561
1254,561
359,561
1255,561
301,562
1256,562
1257,562
1258,563
1259,563
1260,563
1261,563
1262,564
1263,564
1264,564
1265,564
448,565
1266,566
1267,566
1268,566
814,567
816,567
281,568
1269,569
1243,569
1270,569
1271,570
1272,570
1273,571
474,571
1274,572
609,572
1275,572
611,572
1276,573
1277,574
771,574
1278,575
1279,575
1280,576
1281,577
598,577
145,577
145,578
765,578
763,578
1281,578
14,579
1132,579
908,579
281,579
209,579
1282,579
1115,579
1283,580
1284,581
676,581
675,581
1285,581
451,581
521,581
355,582
625,582
424,582
1286,583
1287,583
1288,583
1289,583
1290,583
1159,584
1291,585
1292,585
688,585
1293,586
724,586
1294,587
864,587
1295,588
1296,588
999,588
1297,588
998,588
1298,589
1299,589
1300,589
1301,589
673,590
1302,591
224,591
709,591
432,592
1303,592
1271,592
1304,593
749,593
1272,593
1305,593
916,594
1306,595
347,595
1307,596
1308,596
413,596
1309,596
1310,596
1311,596
1312,597
1313,597
1314,597
1315,597
1316,597
248,598
1317,599
1318,599
1067,599
1319,600
1320,600
421,600
1148,601
1321,601
1243,602
209,603
725,603
725,604
209,604
1322,605
176,605
739,605
443,606
442,606
1323,607
1324,608
1325,608
1326,608
1327,609
1328,609
1329,609
601,610
1330,610
1325,610
1331,611
279,611
1332,611
56,611
477,612
224,613
1333,613
13,613
589,614
609,614
611,614
13,614
224,615
589,615
13,615
1334,616
1335,617
448,617
1336,617
1337,618
1338,619
1339,619
631,620
1340,621
1341,621
1342,622
53,623
1343,623
1344,623
1345,624
440,624
1346,624
1347,624
104,624
1348,625
347,625
460,626
1349,627
1350,627
1351,627
606,627
1352,628
1353,628
117,628
1354,629
1355,629
1356,629
219,629
640,630
605,631
1357,631
1358,631
1359,631
1360,631
1361,632
1362,632
1363,632
1364,632
413,633
1365,633
1366,633
468,633
1367,634
711,635
561,635
265,636
285,636
1275,636
1368,637
1369,637
1370,637
301,638
611,639
589,639
609,639
13,639
1371,640
281,640
1372,641
1373,641
15,641
1013,642
693,643
612,643
1374,644
757,644
693,645
467,645
1375,646
1376,647
1377,647
354,648
411,649
1378,649
97,650
1379,651
1245,651
1380,652
1381,652
1382,652
1383,652
1384,652
146,652
90,653
722,654
265,654
13,654
431,654
1385,655
1166,655
609,656
1386,657
1039,657
48,657
1387,658
1388,658
1389,658
1390,658
1391,658
1392,658
1393,658
318,659
48,659
734,660
735,660
736,660
1394,660
285,661
1395,662
523,662
475,663
963,663
964,663
965,663
1396,664
1397,664
1398,664
1399,664
1400,664
1401,664
1402,665
1403,665
1404,665
1405,665
1406,665
563,665
749,666
1078,667
1407,667
1408,667
1409,668
1410,668
1193,669
449,669
1411,669
1412,669
523,669
468,669
360,670
1413,671
1414,671
1415,672
1416,672
1417,672
1418,672
1419,672
1420,673
1421,673
1422,673
1423,673
647,673
1424,673
1425,674
1426,675
1427,675
1428,676
1429,676
601,677
1430,677
1431,677
1432,678
82,678
250,678
1433,678
1434,679
1435,680
1436,680
1437,680
309,680
1438,680
718,680
846,681
1439,681
263,681
262,681
177,682
1440,682
1441,682
1442,682
193,682
1443,682
1444,683
1445,683
1446,683
1350,684
429,685
1310,685
1447,686
1448,686
1449,687
1450,687
1451,687
1452,687
1453,688
1454,688
138,688
842,688
1455,689
1456,690
285,690
1457,691
1458,691
1459,691
1460,691
796,692
1461,693
220,693
219,693
1462,693
1463,693
1002,693
1000,693
1464,693
278,694
1112,694
1065,694
1049,695
192,695
1465,695
1466,696
1467,697
1468,697
1469,697
1470,697
1471,697
1472,698
1473,699
694,700
1474,700
1475,701
883,702
933,702
440,702
412,702
1476,703
750,703
754,703
757,703
1477,703
750,704
1476,704
1478,704
1479,704
757,704
391,705
533,706
1480,706
1481,706
536,706
1169,707
852,708
1482,708
1483,709
1484,710
90,710
1485,711
771,711
265,711
1486,712
1049,712
940,712
189,712
1356,713
67,714
1487,714
1488,714
1489,714
1046,715
637,715
13,715
1490,716
1491,716
1492,716
1493,716
1494,717
1495,717
1496,717
615,717
616,717
614,717
722,718
1497,719
567,719
1498,720
1499,720
1500,720
467,720
1501,721
860,721
431,721
1502,722
1078,723
1503,723
1504,723
1505,723
1506,723
1507,723
1508,723
1082,724
1509,724
1083,724
310,724
1510,725
1246,725
1247,725
1511,726
1512,726
1513,726
1514,727
1324,728
1198,728
1103,728
177,729
309,729
1515,729
30,729
1440,729
1170,730
852,730
821,730
1516,730
1169,730
921,731
197,732
1373,732
15,732
1517,733
474,733
1518,733
850,734
103,735
1519,735
1520,735
1521,735
1522,736
262,736
1523,736
264,736
915,737
1524,737
1224,738
1525,739
1526,739
14,739
1124,740
1527,740
1163,740
1528,740
1529,740
1530,741
1531,741
1335,742
1532,743
1533,743
1534,743
1095,743
1535,743
1536,743
655,743
1537,744
1538,744
1142,745
1539,745
1540,745
1541,745
1542,745
431,746
1543,747
13,747
1544,748
943,748
709,748
1132,749
1545,749
1047,749
13,749
281,749
841,750
1546,751
1547,751
1548,751
1549,751
1550,752
1551,752
1145,753
860,753
431,753
1271,753
1303,753
861,753
432,753
158,754
1284,755
882,755
1335,756
1552,756
1553,756
1554,756
1555,756
1556,756
1557,756
758,757
222,757
449,757
739,758
1558,759
757,759
1559,760
1560,760
1561,760
1562,760
1563,760
108,761
1564,761
1009,761
109,761
1565,762
1566,763
90,763
1567,764
1568,764
1569,764
1531,764
1570,765
1571,765
1572,765
1573,766
1574,767
1575,767
1576,767
1577,768
1578,768
1579,769
1575,769
1576,769
1580,770
233,771
1581,771
523,771
1582,772
825,772
230,772
1583,772
1344,773
1584,773
440,773
1585,773
1586,774
1587,774
1154,774
1588,774
1589,775
265,776
1484,776
855,776
90,776
1590,777
1591,777
1592,777
1008,777
224,778
1545,778
13,778
1204,779
1593,780
1223,780
228,781
783,782
372,783
372,784
228,786
372,787
262,788
1215,788
1115,788
1115,789
1594,790
1595,791
1204,792
421,793
1031,794
1538,794
1029,794
1232,794
1596,794
1597,794
1598,795
354,795
348,795
1599,796
884,796
1600,796
1601,797
778,797
1602,798
445,799
1115,799
1603,799
1604,799
1605,800
1606,800
1607,801
1608,801
1609,801
1316,801
1610,802
1611,803
30,803
1612,803
1613,804
1614,804
1615,804
87,805
1616,805
1231,806
1617,807
597,807
693,808
467,808
1618,809
1240,809
1275,809
746,809
597,810
1619,810
1620,810
152,811
1275,812
228,812
1621,813
1622,814
319,814
616,815
615,815
1494,815
1623,815
1496,815
614,815
1624,816
1625,816
1245,816
461,817
1626,818
421,818
1627,818
1628,818
1629,818
1630,818
1631,819
1632,819
1633,819
1041,820
1634,820
1635,820
1636,820
1637,820
877,821
1503,822
1638,822
1639,822
1640,822
1465,822
1641,822
1642,823
1643,823
1644,823
1645,824
1646,824
445,824
187,824
1647,825
1648,825
1649,825
1650,825
1651,826
1652,827
1653,827
1654,827
1655,827
1656,827
1657,827
1658,827
1659,828
1660,828
1661,828
1662,828
1663,828
1664,829
1665,829
1666,829
1667,830
1668,830
1259,830
1669,830
1670,830
426,831
156,831
625,831
1104,831
1671,832
1046,833
1618,833
13,833
1545,834
722,834
1672,834
1673,834
13,834
433,834
1674,835
1675,835
810,835
536,835
780,836
1676,836
1677,836
1678,836
48,836
861,837
1679,838
1680,838
1514,838
1681,838
1682,839
1216,839
1683,840
1684,840
1065,840
1685,840
281,841
1686,842
1687,842
1688,842
458,842
1689,843
688,843
1690,843
1691,844
4,844
1692,845
194,845
661,845
630,846
53,847
1693,847
1343,847
390,848
1116,848
1694,849
1695,849
1696,849
1337,849
1697,850
1698,851
1142,852
1699,852
1700,852
1590,852
1701,852
826,852
1702,853
1703,853
1704,853
1705,853
1706,853
1707,853
1708,853
1709,853
233,854
985,855
746,855
987,855
224,856
13,856
1710,857
1711,857
953,857
1712,857
650,858
552,859
1713,859
1714,859
1715,859
1716,859
1717,859
883,859
1718,859
1719,860
1720,860
187,860
1721,861
1722,861
1723,861
1724,861
841,862
1725,863
1726,863
1727,863
1728,863
1729,864
1730,864
1731,864
1732,864
1733,864
1224,864
1331,865
56,865
279,865
1502,866
1734,867
1735,867
1736,867
1737,867
1738,867
1216,867
1739,868
359,868
151,869
152,869
1740,869
1741,869
921,870
1742,871
1743,871
412,871
966,872
547,872
507,872
967,872
508,872
549,872
1744,873
425,873
1745,874
1746,874
1747,874
1748,875
1749,876
263,876
1671,876
13,876
1750,877
1751,877
1752,877
1753,878
1754,879
1755,879
1756,879
1515,880
1757,881
1423,881
1758,881
1759,881
1760,881
1761,882
1762,882
1763,883
1764,883
842,883
1765,883
843,883
1766,883
661,884
1260,885
1259,885
1767,885
1768,885
1261,885
1769,886
194,886
90,887
1484,887
1770,888
1771,889
1772,889
1773,890
1774,890
1775,890
1776,890
1777,890
1778,891
461,891
1779,891
460,891
838,891
1780,891
1781,891
1782,891
1783,891
1784,892
1785,893
347,893
1786,894
1128,894
439,895
1787,895
1788,895
1789,895
1232,896
1603,897
612,897
1790,898
445,898
187,898
1249,898
1791,899
482,899
1792,899
1793,899
1794,900
1795,900
1796,900
1797,900
1798,901
1095,902
1799,902
655,902
1116,902
1800,903
250,903
590,903
1736,904
1801,904
1802,904
1803,904
415,904
1078,905
1804,906
729,906
726,906
1805,907
1671,907
1806,907
1807,908
1808,908
1809,909
1038,909
1810,909
693,910
1811,911
1812,911
354,911
1813,912
246,912
1814,912
1815,912
1816,912
1817,912
1818,912
1819,912
1820,912
1821,912
1822,913
1823,913
1116,913
265,914
1824,915
1825,915
707,916
1120,916
285,916
1826,917
281,917
285,917
943,917
1827,918
150,919
1828,919
1829,919
493,919
1110,920
1104,920
1111,920
1830,921
1831,921
1832,921
1739,922
1833,922
262,923
745,924
1618,924
747,924
986,924
1834,924
1835,925
263,925
625,925
1836,925
1837,925
1836,926
263,926
1838,927
1319,928
421,928
1320,928
1839,929
1840,929
1841,929
468,929
1842,930
1843,930
1844,930
772,931
1845,931
1846,931
1847,931
1848,931
1849,931
1320,932
1268,933
1267,933
1266,933
1850,933
1851,933
1852,933
1853,933
1854,934
1855,934
711,935
712,935
1350,936
1856,937
281,937
1857,937
1522,938
1858,938
467,938
263,938
1067,938
262,938
1859,939
1077,939
445,940
278,941
909,941
1860,941
677,942
1432,942
1861,942
1862,943
1863,943
878,944
1864,945
1865,945
1373,946
983,946
168,946
1866,947
1867,947
1868,947
1869,947
1042,948
1043,948
1870,949
1871,950
1872,950
1873,950
1874,950
1875,950
1876,950
1328,951
279,952
56,952
1331,952
1332,952
602,953
138,953
842,953
360,954
1877,955
1878,955
347,955
1879,955
1880,956
1881,956
347,956
1882,957
1423,957
647,957
1883,958
1884,959
598,959
1885,960
864,960
1886,960
1887,960
1888,960
1889,961
1890,961
842,961
1890,962
1889,962
1891,963
1310,963
1892,963
1772,964
1893,965
1107,965
1894,965
1895,966
1896,966
1897,966
1898,967
233,967
1899,967
1900,967
1089,968
164,968
1372,969
1901,970
1902,970
48,970
1903,971
1904,971
1086,971
1905,971
1906,972
1907,972
1908,973
1909,973
1910,973
1170,974
372,975
86,976
1911,976
812,976
87,976
1912,976
1913,976
1078,977
1914,978
1059,979
1915,979
1916,979
1671,980
1167,980
1350,980
1917,981
1318,981
351,982
1918,983
772,983
771,983
1919,984
521,984
449,984
1920,985
1921,985
983,986
590,987
248,987
1922,988
1372,988
1857,988
590,989
248,989
1923,989
1922,990
977,990
263,990
262,990
1857,990
1924,991
483,992
1925,992
1926,993
1173,993
1169,993
1170,993
821,993
1516,993
852,993
1927,993
1928,994
943,994
1826,994
709,994
1247,995
1246,995
1248,995
1929,995
1437,996
724,997
187,997
309,998
187,998
920,999
1930,999
460,999
1931,999
1249,1000
1932,1001
1933,1001
1934,1001
861,1001
1501,1002
860,1002
1935,1003
1936,1003
1937,1003
1140,1004
589,1004
611,1004
1938,1004
1939,1004
609,1004
194,1005
226,1006
822,1006
227,1006
1940,1006
225,1006
1295,1007
1941,1007
999,1007
1791,1007
1942,1007
1297,1007
998,1007
1943,1008
1944,1008
943,1008
265,1008
1945,1009
1946,1009
197,1010
1726,1011
281,1011
14,1011
669,1012
415,1012
1947,1013
852,1013
940,1014
1948,1015
1949,1015
1950,1015
940,1015
1345,1016
1951,1016
1952,1016
1953,1016
104,1016
438,1016
1954,1016
1346,1016
1955,1016
1956,1016
1957,1017
709,1018
1958,1019
362,1020
1959,1020
1202,1020
1960,1021
1773,1021
1368,1021
1245,1022
1758,1023
1757,1023
1423,1023
1759,1023
1961,1023
1962,1023
1963,1023
1964,1024
859,1024
1965,1024
1966,1024
1967,1025
1968,1025
1969,1026
1484,1026
1215,1027
1970,1028
1971,1028
1972,1028
1973,1029
1974,1029
1975,1029
1976,1030
1977,1030
1978,1031
1979,1032
80,1032
1980,1032
1981,1033
1982,1033
1983,1033
843,1034
1765,1034
1984,1034
842,1034
845,1034
1342,1034
1985,1035
1986,1036
738,1036
1987,1036
1988,1036
1989,1036
1990,1036
1991,1036
1992,1036
611,1037
13,1037
1993,1038
953,1038
1994,1038
1995,1039
1996,1040
1997,1040
1998,1040
1999,1040
2000,1040
2001,1040
2002,1040
2003,1040
2004,1041
2005,1042
